Geo_FIPS,YearOfContactDate,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
50900,2019.0,3.3530647635126294,1.959980595361839,-3.547637406640117,-3.190921751659983,0.37606657654875913,-0.04618526874342514,3.1026887233940648,-0.33737933721017743,-4.515218434445269,1.1087339230520041,0.19424539472808006,-0.12433476998849496,-0.6774988178456396,-0.4556075123607245,1.8262152266516007
51000,2019.0,-0.667420924768715,3.496411814341388,-3.953837087242754,1.2732091578296876,4.098540742657274,-0.08090817864441134,1.5025257900419826,-0.802991547991595,-3.1772030552971193,-0.15241069115704678,0.5847720735640233,0.6444095423605603,0.923523058623515,-1.4397404556900057,1.66230905443868
51100,2019.0,0.5592591490824016,4.0424496495212106,-4.879076571041391,-1.7490705349982858,3.780353237886218,0.4023555907606399,1.4599828628720808,-0.9583156604687527,-1.1105610724990516,-0.4352344814659272,1.4911553303434157,1.532086566918176,0.7372883038002852,0.04956108884290671,1.540533017310277
60300,2019.0,-1.9568702455694986,4.229885746387728,-2.75411933822273,0.9831702609980606,1.910055852570385,-1.027006027850726,2.011835482033046,-1.5525477492168838,-1.1699879033061307,-1.1702297795844416,-0.28364658342326116,0.3041913652189834,0.06836209933847066,-0.7366617869603412,-0.5028337524862753
60500,2019.0,-1.3511451842107052,4.167770059204255,-3.4902618974031276,-0.3921016787973048,0.9841825784380255,-0.08157638791554717,1.5686846098053624,-1.788300236902148,-0.4249809318172892,-0.972688726778491,-0.3292478778843963,0.1155318363252146,-0.31318284278991976,0.31060558616464573,-0.7847387276809924
70300,2019.0,-4.072965434359354,3.9128337241138658,-3.200750414005846,2.355469354481537,2.7642335143046317,-0.03724828644186495,0.9645141574792946,-1.7841534026444261,-0.37417928239769893,-0.0771912028651507,-1.1031979726069843,0.46532182438841047,0.5093254941368003,-0.04726110888949164,0.08834321683992324
70500,2019.0,-5.8254359553959505,4.010702160962102,-3.110024055931589,4.009722794517854,4.590345133343996,-0.13793175565678747,0.19370634040972728,-1.8599303282740496,-0.3232757442443663,-0.22010494221732052,-0.15590966819614915,1.0029605394253045,1.5646750391097193,-0.37408356462151865,0.5102011616072052
70600,2019.0,-4.672201437580416,4.100981585283333,-3.17940468664977,3.456283742207346,2.7095603488412925,-0.08105410145028936,0.7262249368068625,-1.9312167908501168,-0.2714524363798447,-0.5367474600323549,-1.0604061814339407,0.8604876045656232,1.2202343435297516,-0.6045202467272405,0.5475916708731569
70800,2019.0,-5.033812947464055,3.65587636357717,-2.85409008917641,3.3121798981541835,3.183142306559519,-0.08940859436190829,0.8880343908857905,-1.6810577797578867,-0.5271374449825261,0.6870216496351563,-1.335184927239024,0.4936576122872517,0.7624385460176989,-0.26315998136451274,0.48051313899114456
70900,2019.0,-4.860717384514141,2.519047434530168,-2.102948954272855,4.030919882153903,4.397970922998815,-0.4712047515137783,1.111776790296527,-1.0469806709963432,-3.318317800919519,1.0729832171420965,-0.5616447779610713,0.030577398729769553,3.3105181504081354,-0.510382942146781,0.08063768061137529
80200,2019.0,-1.700746818798399,3.9184301525167005,-3.5620623922505663,0.10359651775073095,1.8735264915252603,-0.11861067749285213,1.459014139137925,-1.5747599093136715,-0.8264381497419281,-0.3066387004364615,-0.49181865132974695,-0.19431384997733173,-0.9969922042927772,0.5102942384086201,-0.3332803411896211
80400,2019.0,-3.190675452493586,4.607825170658108,-4.072447751592464,1.868252361358283,3.6455076408658433,-0.035579853037370074,0.5936440353796301,-1.7745487770404627,-0.2037309088602497,-0.8100453007113714,-0.06002292717239759,0.6649022068329634,0.370834505485105,-0.11097456226646892,0.4271015643753891
80600,2019.0,-4.344937159085635,3.597969316289584,-3.129693070961497,2.0171466702349035,4.076659251431713,-0.12434905810250134,1.1741377452276742,-1.580517400268926,0.16788485446307702,3.1608220348124587,-2.3279436119147343,0.11885830534656538,-3.3368254285437424,0.525922617698217,1.3469918373930487
80700,2019.0,-3.861243330396373,3.869941317853893,-3.486782512492682,1.2413544068806337,3.7425378041004085,0.049107486334041495,0.8778216542654589,-1.480913700035685,-0.012039112861661946,0.47944515137637417,-0.33789806114702525,0.3190270701607015,-0.1029646651358157,0.46458290191150126,-0.19570484440613992
80900,2019.0,-3.4482122621726825,4.089073989372774,-3.3405909263918843,1.1355535144326319,2.2992544283739824,-0.031076092426564488,1.0161626761624851,-1.8002569221419749,0.1254007862734244,-0.38946706491102645,-0.6460695286505321,0.4283446375481,-0.08258768324847318,0.02640399374838296,-0.10120270895989346
90100,2019.0,-2.3430987538428014,4.182052669793909,-3.134982444267804,0.9035123027124229,1.5238019043288695,-0.4700700618496738,1.3933830028264598,-1.847656944918812,-0.49318987012160037,-1.0646212790325924,-0.737012598313237,0.14421302344841316,-0.2324760881838757,0.2563784821065687,-0.4600011748359807
90200,2019.0,-1.7513165219626272,3.222763675832141,-2.3897703214313846,0.07374741392436251,0.3802578151182602,-0.4290005222949824,1.9420657762701947,-1.53955655937843,-1.5895346974178146,-0.5149558486495086,-0.7078931951471876,-0.37916418196194707,-0.3804783049149304,0.15801058779725882,-0.8084859498792577
90300,2019.0,-1.3605669324114444,3.9751493819079258,-3.572545582245389,0.25810327824083606,1.510829741732595,-0.22209128048289986,1.4949141952655498,-1.5857329791356367,-1.127816952074116,-0.7383978379180548,-0.4579041768491693,-0.11203869290301599,-0.6366724970610281,0.27755154479584926,-0.09649993443150097
100500,2019.0,1.915126738887319,-0.23569964730280824,-2.10549544213545,0.30946964652719317,-1.1719568227765231,0.17750287015570537,2.2747382023877356,-1.7614334342331341,-0.3657665599038411,-0.5605840011545422,-1.492532726576725,0.7724893313138484,0.26565241401579714,-1.3635017596740184,-0.1407462102398253
101100,2019.0,-0.9268044583168998,0.8594894588758967,-2.5117376142740278,1.1891085560822237,2.801381467437312,0.007350778560964945,0.816469799524879,-2.2221757910803204,1.3330516757198931,-1.4866012459157374,-0.029507217633111548,0.17490355978121916,-0.2767541610249799,-0.005221920011224967,-0.7471980458025684
101400,2019.0,-1.800483545067672,-0.15723320332822985,-1.2768954867911901,1.3117635102573573,1.6216897950756173,-0.0022009713589738293,1.2830750153437644,-2.1080338111172106,0.11085184095708159,-0.7466385510540259,-1.1818263816860364,-0.8350136032089772,-0.9214608217911978,0.8380279352750681,-0.39365590293756675
101600,2019.0,5.753260280125578,-2.2722298121910645,-3.0265377709279773,-0.7952905207377183,1.8413790924929452,0.474937097522603,2.048328306807599,-1.662765802035683,-0.2883288380321138,-0.8257799525298217,-0.04042161193860939,0.7967365247964721,-0.802421938359723,-0.8387060508423703,0.7675270013993458
101700,2019.0,3.596241637955541,-0.6780172683426519,-2.973408525641723,0.798074641442818,0.6218688301302058,0.2017484075666221,1.8097149669143875,-1.717508038971105,-0.28555799912699686,-0.49027571332537884,-1.2746323401494652,1.9397173140199357,-1.0338569127100135,-0.5555054669086675,-0.321710975788275
101800,2019.0,-0.8995467334950573,0.5260681946974664,-1.7145061832570347,0.7976186075716614,0.17652919067552164,0.01446479547943841,1.6611166054345456,-2.0410711005208664,0.4909815965784695,-0.5195477146775566,-0.8801063957924694,-0.9593454277458527,0.13641297299907737,-0.14504121238478646,-0.4360157162351856
110200,2019.0,-1.5228563987536234,-1.594933674575211,-0.7224533775983932,1.766779801299062,2.804758735384919,0.10074224040478244,1.3410980793226288,-2.0006587790848025,0.24919011971474145,-0.06153287304168773,-0.7915605848605763,-1.204936820699153,0.6239473913707961,0.07337977517973082,-0.15880509073071214
110600,2019.0,-1.893300956931007,0.7758951761775019,-1.6978741889099371,1.8517334465556434,0.4795179889119707,-0.06521321236769795,1.526458065166378,-2.129309409375564,-0.0782677651481805,-0.5297375771278233,-2.1350836456379385,0.18287448613346938,-0.6212440571604256,0.47528837327472234,0.03500426677770257
111300,2019.0,0.15420592293806226,-1.2548248394037864,-1.4339984967859702,-0.07964210853245436,2.326651977890071,0.4714877073911787,1.7620414522186292,-1.7219201949019294,0.6715763248920514,1.1417468649636622,-1.06338136677657,-0.7405865158379824,0.48451902007948167,-0.4170113048868033,0.13040824206635596
111400,2019.0,2.145870372601827,0.939746154385528,-3.3771483364154142,-0.8819370472696973,0.9318599494851023,0.26868574070767165,1.9122592599074235,-1.3312269315156735,-0.8066785075803307,0.03696771646393414,-0.4551828174929109,1.2283096277740413,-0.04960526338553744,0.014813647714089493,-0.2876399212434409
111500,2019.0,5.651683358017168,-4.866275358621567,-1.6615975165619823,4.058736342147612,1.06151179881277,0.24413417684523556,1.8546900997294213,-1.9442846993340708,0.003458435153660385,-0.9609973059438179,-1.2026401979071553,0.7678795981385109,0.8739387311899005,-1.8182815425530798,-1.3884354953306546
120300,2019.0,4.193694385078009,-2.611991900610846,-2.132298121781185,-1.7219428926412244,1.5139628747072085,0.4045247763602535,2.772072160811783,-1.0943752795036543,-0.9246290774516361,2.4958488919475137,-2.2157870409549725,0.3748971522058553,-1.3091291621814067,0.8742610036668923,-0.9805533748347901
120400,2019.0,6.042650875016836,-0.33815264444012183,-3.5480096573124387,-2.7714386410942584,-1.066231640822508,0.2608109846724453,2.794516931063055,-0.9633977226971558,-2.007975035998983,-0.252400744900152,0.838025572199634,-0.7447292633033115,0.38266144990368284,0.2973750031505807,0.46322309963860914
120700,2019.0,5.98849173881663,-0.8224677969610358,-3.5165389221800485,-2.8903013864121245,-0.7312101092023834,0.41398548313213906,2.679650882876488,-1.2128729993903697,-1.1331134626619987,-0.4799009580596101,0.15798358613538527,-1.0439030073453766,0.07824342445627662,0.19221689564033176,0.8362702311268477
120800,2019.0,6.394636800500623,-0.11314628890915583,-3.544552597459563,-2.318960491676613,-1.1184674233295864,0.44235355365232626,2.806849345116366,-0.9441760433050986,-2.6024899214906156,-0.823363982005697,-0.0020344468147525437,0.6300345327656798,-0.7818190073291107,0.6412790083306803,-0.4162021977217962
130100,2019.0,7.239689338305614,-4.269745201580573,-2.552494465655943,-2.9464154233804325,1.7904534761566013,0.9341416516303683,1.813427898547101,-1.8713578690742572,-1.003098300377595,-1.8186660375202537,-0.5805509936110881,1.5220478867405345,-0.4722617828572934,-0.4299211075131853,0.43051500186431096
130200,2019.0,4.745061707936927,-1.5945729272745532,-3.0454646103592897,-1.6375805042582512,0.3917622661926238,0.6101218167246752,1.6584846959862845,-1.7330312581065728,-0.1595455999556268,-1.141550077489129,-1.121867991978302,2.030021762887169,-0.5038506576486914,-0.01497263318776455,-0.3887319654697898
130300,2019.0,6.555642287852766,-3.1297158275057457,-2.380150471383975,0.47524165636181187,-1.8293326630367843,0.39695224215267766,2.617142914024513,-1.8813288450829924,-0.21913073264954203,-0.5937965825457893,-1.2506069458000353,-0.32426142113628253,0.06871105752569659,-0.9944637434773581,-0.022082716609850953
130400,2019.0,5.5219157313982885,-1.0750588859246457,-3.6528904469837467,-1.8842775719356528,0.18743603757247312,0.4962220145258678,2.143932606066948,-1.2494574196054182,-1.094173299975219,-0.2879790345653482,0.32921713101704186,0.15148549394078728,0.17902316282622294,0.2802311405208254,0.5659516491888891
130600,2019.0,7.926515407571747,-10.299249901819937,0.49278848573280737,-0.4645297406693383,3.227450136740083,1.4726340835615768,1.2923223660646592,-3.296847287558145,2.739917842643492,-2.97334376982641,-2.2339563459031453,0.7933165041476455,0.7308591464688942,-2.496006389524605,0.144717213977695
140100,2019.0,-6.507352612238737,1.089116236973654,-1.1641935036660935,4.072645087658481,6.248316113908952,-0.2956166405661164,0.6851379402527996,-1.405931324285711,-1.9972713549835062,1.3915550540911332,-0.6289095830268412,0.44574498985264965,2.372011687176144,1.2881171441497916,0.6425063871403854
140200,2019.0,-4.129997050952055,2.743339380422187,-2.594486234411129,3.3416700542197413,3.3386769956849367,-0.12396125291056392,0.9917867596662082,-1.6217435569811607,-0.5258006030114688,0.930517262032986,-1.0214768440844713,0.1110846292981104,0.70068007201146,0.08818742220741156,0.9568676015000314
140300,2019.0,-4.470739008351004,0.3806912143749567,-0.2808781768743921,2.3259258827353633,1.1354883736549966,-0.06821599679409035,1.3097113416318538,-2.242456717588735,-0.33664011800670574,-1.040671560254283,-1.5703410143298178,-0.11747318783419491,1.0292436799267346,0.9445080669893082,-0.47405119388144085
140400,2019.0,-3.8571077455874585,1.5000216330863416,-0.9453143865311175,2.1281892732509102,-0.5650643827577321,-0.050649896759417105,1.756813958342407,-2.4363553728679546,-0.042395619997908855,-0.8421732289170085,-2.7119084588573927,0.3718591827493941,0.25836561069988423,0.8423674017667248,-0.04790949975210922
140500,2019.0,-0.7725242523569565,0.8962380127568446,-2.655513717335995,1.051416585804564,1.5061361796661805,0.11989630042726533,1.866711738290354,-1.5139582611164382,0.4551163721504777,2.3965012465422535,-2.216939514983894,0.07708398728737338,-0.8813437133808172,0.04424342350455459,0.47944895307757224
140600,2019.0,-3.1596695859806494,-0.11971629388498879,-0.7925783495940025,1.73748487884994,1.061597656520635,0.11193224016966122,1.1702829812599427,-2.363070789546733,0.7300175875227491,-1.1820687974743693,-1.190268258910391,-1.3499888756448857,-0.16650837712763503,0.8325839056827535,0.43448842830729034
140800,2019.0,-4.28901728494417,-1.7953932155782193,0.5721210614434816,2.8420683778532725,3.138897639643593,-0.0021095269455793787,1.2002395743316185,-2.1213309644587097,-0.915676896134643,-0.08372835597837089,-1.5515176978314136,-0.8020854059221011,0.1342538663310982,0.7481046060590595,0.5409381582263373
141000,2019.0,-2.4825234845339352,3.815034083920474,-2.439873443136366,1.5184792685501847,-0.05359818888662228,0.37756572285366163,1.0823052964225428,-2.5599057813734616,1.6845888053127287,-1.4975304200233832,-1.9442494078966024,0.030890286875692383,0.04094763961161451,1.3197981872013862,0.21080605084405085
141100,2019.0,-0.4024881492418991,2.750842512749058,-2.1375418341208334,0.5313705895527618,-0.6321787725439993,0.4928479186668003,1.568019132414842,-2.036917638859964,0.6021157225420084,-1.0715602598468188,-0.6829708357238269,-1.026068393269532,0.18572515868979442,0.7361926601741929,0.034678101053790975
141300,2019.0,-4.460247129967079,-0.4849952856987263,-0.16254727950279402,2.107628842377953,3.317038983739626,-0.14204605803471396,1.1357460788634934,-1.401130938986652,-2.4058637123777715,-0.11515613972583066,0.0920782727663743,-0.8148014749690142,3.034304404671582,0.7482617000974539,-0.9756490856460781
141400,2019.0,-3.9057611286897034,-2.2338249367450547,1.0182116701860633,2.424637330604692,1.856044255289336,-0.07866879877386121,1.5030743680125078,-1.6511894721779723,-2.000669225748432,0.3757098071361419,-1.7060989751296833,-0.286202509896541,0.051822167702161005,0.7325296514021187,-1.0721870546527
151600,2019.0,-1.7798669095584552,1.1380251953956926,-2.0480294271060013,0.5342170238561508,1.8932255899873425,0.3760425405343448,1.1035655434777931,-2.024594241499279,1.1798966300571592,-0.5953602364981135,0.3639619479876069,-0.8769069197745549,0.10290431986395898,0.4635915193510844,-1.2501143647371467
151700,2019.0,-3.714486846415991,-1.685174326604299,0.2386850375701818,1.245264447374746,3.7312790880529465,0.20411831444143594,1.350351961411039,-1.5543643395073807,-0.5111847577801575,1.9552311041524082,-0.7714853420174658,0.044777326292648634,-0.8325569975889228,0.8575140007568082,-2.321112536290929
160800,2019.0,-0.8119114564654878,0.9579629582134586,-2.6815728080540384,1.8534619518385935,3.435313402007473,0.34101127867529096,0.7669732404754269,-1.9724076987498473,0.9808159588116742,-0.8728324628090235,0.12287986953928,-0.25700383868270593,-0.9060251490748719,0.42849624121410285,-0.9744616317750284
160900,2019.0,-2.9174901096212995,2.4964484465906995,-2.683393905449719,1.8155835832608038,3.47055388886801,0.36335964834724377,0.743873749292298,-1.674121072697588,0.7928935206374473,0.004735594916215723,1.1444536715792053,-0.9400665872490391,0.1876045159049286,-0.443831025521164,-0.6612315140486755
170200,2019.0,-1.3689842960807208,1.179517043662919,-3.001830101261128,6.382939346113524,3.853608147772193,-0.20850374167118363,0.6735246561617335,-1.8494481419575652,1.6246715884048666,0.16938875142955664,1.4823858862632007,-3.9094629217301904,0.21213360293687986,-0.9027211012325466,0.9844517799924137
170600,2019.0,-1.5076108233790289,2.914178284316424,-3.5478863451849176,1.302779857322018,2.8029174162903403,0.14658532955892226,1.0216199246750441,-1.6507464592006937,0.562956510018497,0.05333957681675208,-0.16981656786067217,0.2898797214616345,-1.2083280127611513,1.1056534717630215,-1.2778769102398864
180300,2019.0,3.014491437851889,-2.1436494269095236,-2.020783664718193,0.3128823634331824,2.862876089328104,0.6066148022446506,1.0329597044383587,-2.1046534413497295,0.8100427467205904,-1.6959491790335852,0.208822570486541,0.6032545629003078,-0.24155256032486966,-0.13924839252815197,-0.5463275743704046
180700,2019.0,-0.7036829225089163,1.4289407023241891,-2.986135942901976,1.4619223698934973,3.0167659000236378,0.1797827038591581,0.8007050814995701,-1.6526048556937563,0.4256589904915471,-0.01753783684347606,-0.13788604071629032,1.167855828214822,-1.5900761146024889,0.4342014529635429,-0.43097978937716885
190300,2019.0,-1.0932153035187715,3.006855416775714,-3.1171146736753323,3.082110715817809,-0.14404155931452636,-0.18374531004882297,1.2579834901081253,-1.8162837833888599,-0.2813118147409851,-0.9429198558964101,-0.7843015404778323,0.4025671174487531,-0.6241481286723215,0.1975527172423724,-0.7897350855011073
191100,2019.0,-1.9197203980676412,2.1469771567361136,-2.3881708953071525,0.468143365074738,0.539873441814542,0.24436928099427668,1.1131014940698312,-1.753573370046585,0.20819448082074563,-0.9295207856325765,0.2846415143183214,0.3227423255563698,-0.3993279422475361,0.23078789478357084,-1.3044131204503482
191400,2019.0,-0.9590182635594253,1.2910911904287175,-2.7243931525468175,1.2679301229694993,2.217392655360508,0.33289223136850093,0.7193150565438995,-1.762897951341092,0.4383305380413107,-0.9884739621763117,0.5121353171142765,1.1885213711425078,-0.4229413128396824,0.1554194544953067,-1.2639264870863356
191500,2019.0,-0.8264157954499894,1.9772847838467644,-3.2543662068616954,1.1770547047522608,2.1049921889236884,0.27931556980400496,0.7828179590398184,-1.8381849508220691,1.5129449807492803,-1.113325165322558,1.2154281193904974,-1.6839666081413975,-0.02187437073474822,0.3878667402072631,0.07167058342862918
191600,2019.0,-0.6126286478796822,-4.065944174218492,0.2629288480743871,0.6492727058298722,4.727926431369226,0.5246934073003986,1.4723784065703134,-1.619203788260121,0.46869913359297455,2.749011456887596,-0.9798500243802752,-0.47420167711315286,-1.8302572513749595,0.9981693796903678,-1.1377826353699156
191700,2019.0,-1.025840559573286,-0.774178397197409,-0.7107790456549536,0.9481259483698082,2.007155448050076,0.2862236933391296,1.6630593722195874,-1.446216950728511,0.35047400574052034,-0.6652187791491884,-0.2542336503551355,0.21502342326742002,-0.9032789746231448,0.5895328047996027,-1.3922794813632107
191800,2019.0,-1.9213498750873768,-4.67981786659826,1.1814508031240256,0.6572182272029026,4.3063326918554266,0.29473003717297047,1.484438545559175,-1.6945417575732595,0.7245689295524308,2.273935991632902,-1.1566266328932426,-2.9944438848158934,-2.5876577544421364,1.745474274633185,-0.7066717023599378
191900,2019.0,-0.24288549532005668,0.33044064026021025,-2.4736431480648067,2.0431305039587335,1.5048462783006138,0.1372101869993173,1.051693744902783,-2.0561943890975796,1.322254497110939,-1.0513713516035328,-0.1373934638678472,-1.1636728181907454,-0.5163111398707338,0.5840153404764632,0.1662485244518065
192000,2019.0,-1.0584857573333781,-0.12322417938525505,-1.3794972196118749,-0.8283780091118842,1.3249436415275526,0.25991281494762486,1.4354932332605181,-1.3896496216404508,-0.5854476916558817,-0.21926244232735698,0.5459038413498163,0.185998099024105,0.04414879496902349,0.6835083123806736,-1.5447258408137874
202200,2019.0,1.6754455559000108,-3.278764682606964,-0.8592827458649802,-1.7740393647726396,2.9355467162122304,0.8264678760024765,1.2450478282520014,-2.0754201029248724,0.4796255024393816,-1.0551686776537639,0.2663238297159729,0.13149714736649004,1.0849898996616614,0.10405217089574577,-0.9449106612336181
202300,2019.0,-1.2685863413300673,-1.3677483194576423,-1.0170127858234985,3.307124842539582,1.3251685692798456,0.05813254569227645,1.262948172681598,-1.8608480242145142,1.207956014363433,-0.15991781291241053,0.8587711661538602,-3.256659711292282,2.4794396673944936,-0.4129534438757917,-0.36178839678592517
210700,2019.0,1.787533167361787,-0.334484024151238,-2.3191931485347506,0.03182249778892105,0.5073538703146706,0.32449647700291934,1.7830358164863709,-1.6886422488878439,-0.007659823579691609,-0.3885232164901731,-0.939909031764082,1.093852855443304,0.5850956895381295,-0.9257153998697173,0.045250448538386244
220600,2019.0,-1.0555174342173135,2.1026803729113714,-2.6867666887555437,0.05590296633970869,1.4169926026876078,0.10131266829402188,1.7326006185166867,-1.3509666145058625,0.020523142140112676,2.242951344371615,-1.4966914196325836,0.4144159407941504,-1.9951851300345715,0.46093871117766516,-0.10696687274585379
240600,2019.0,0.07944593410795149,0.6785933023651747,-2.37769726708122,2.486539949819758,2.238293557338964,-0.09628763085239687,1.0780293202541322,-1.8534528573061813,0.5307063141370254,-0.5080414300153309,-0.003769259547826962,1.093939269598821,-0.9955586094770393,0.43617832372675114,-1.8097309179875523
241200,2019.0,2.622007689240906,2.3451858377621977,-4.075550850364375,1.2860179830504326,-0.049518507614805564,-0.18952512259763984,1.4465848022359817,-1.4645249883010325,-0.5775863507507907,-0.9362469535618055,0.8412672521551515,0.4454183106201958,-1.2673116402978721,0.6653693220934962,-1.0667892611384355
250300,2019.0,0.30353227996829973,2.443506813975681,-3.453394268613356,0.25690827448699394,1.0697806122286313,0.16035776736617455,1.260730099019884,-1.7185470792455024,0.06564798417644443,-0.8897039792251957,-0.27960702185892505,1.1168676125054362,-0.6704586630311354,0.27532732225032813,0.2510745311856278
250700,2019.0,3.301953225456466,1.6272250842845017,-4.107399855518469,-0.5800338677546154,0.6145427920343922,0.0800816597495316,1.7654005889609818,-1.0978861332855405,-1.443730063711657,-0.32241713059245913,0.7878253080417393,1.2115923561232431,-0.7757993461535788,0.17781596087042717,1.0381649083412885
250900,2019.0,4.028280990658377,0.4018161289696502,-3.942952185884925,3.312535176850401,0.7345158454737705,-0.1272865590730292,1.3961024244909577,-1.5910825407927383,0.21331320107364518,-0.6172276024286097,0.5267613871662487,0.20799511558045847,-0.8895041519550775,-0.21355849808056554,0.12372853462462814
260200,2019.0,0.5345321212638615,0.4490254864726799,-2.6195506687779018,0.25453664477867993,1.375769067548496,0.25639107275178136,1.106058881551624,-1.8711349444765537,0.5539215203955564,-0.7690253742858733,-0.025187830844107004,0.1373413099611881,-0.21047732031604055,0.25843708893442263,-0.14597619753357777
260700,2019.0,0.42894567273266093,0.16498838442927172,-2.4453199152984935,2.312431665095337,1.2267512940303422,0.1690102409359823,0.9304977607320813,-2.37362514168078,1.816844533956317,-1.0642848530165725,-0.7357885821179482,0.6993980901559902,-0.2756218071488587,0.012958992440353126,-0.030838346002540096
260900,2019.0,7.44095534526763,-4.87612132391193,-1.9118408093505947,-3.008318287978963,2.760315590637002,0.6844713891047768,1.8887104722522927,-1.3091278454351472,-1.3825991349166113,-1.218569107198335,0.8376779266792582,1.9291747058934423,-0.44419792451702733,-0.7741366013190368,0.6077837677015372
261200,2019.0,-1.246912163202807,3.1516353581173586,-3.1317624680189313,-0.5084814390733582,-0.5338546139728555,0.09351485037285388,1.3019326524605237,-1.8489948610558145,0.5645786578538593,-0.8946836524755758,-0.3703936033849818,0.6342154047359666,-0.24229861815032752,0.629256070034373,-0.24227284936097426
261400,2019.0,3.938446639530506,-2.1862677847711467,-1.6568160315872584,-0.5930164208782576,0.3108397918589332,0.4171980833991567,1.9002416912219928,-1.7673383366251598,-0.4668627053637285,-1.0096392473053761,-0.6662160702265038,0.649783516731826,-0.21849028756081995,-0.7723452682241738,0.10742791043809845
261500,2019.0,1.2371417767565438,0.6499183387484153,-2.699834622047978,-1.7057691798028785,1.2420213303305403,0.324768682710551,1.6297491061974847,-1.2877354665442546,-0.5625827346951933,0.22261137552455734,-0.3118027210345489,1.3482175526009712,-0.6465968593102076,-0.18755232050165271,0.5516551751050641
262000,2019.0,3.7116735469663755,-3.825254419535686,-0.9806160508791022,0.7925470610857637,2.3809934246108932,0.5267195049460354,1.5097076909296725,-2.183182253124586,1.6935888859215726,-0.08835254752285172,0.4434523043110653,-1.2523469257956863,0.1374186309307512,-0.14448477335773016,-1.2877233178335514
270100,2019.0,-1.0718428412837664,-0.6494026894196424,-1.3494219874550648,0.2726579365115185,2.0508873846385978,0.475971628623639,0.9458543724151736,-2.2585523500412807,1.5613387883408332,-0.731890862608914,-0.4639864582249312,-0.7861860215788684,-0.34457526953359635,0.5130979520698002,0.23622533000554463
270300,2019.0,1.515576926692822,-0.6188240896873631,-1.9413454450307406,-0.9094423116436047,0.9154160674332761,0.49813089411533606,1.5381565333587488,-1.7552415840937432,-0.03887281634216691,-0.6069845303069635,0.14645471029712454,-0.22163883691673308,0.37968661764099676,0.4926329927340949,-0.49595229620770515
